time_signature; energy; danceability; tempo; duration; key; liveness; speechiness; instrumentalness; loudness; acousticness; valence; song_hotttnesss;song_name; artist_name; genre
4 ; 0.015106 ; 0.251313 ; 67.588 ; 427.46667 ; 10 ; 0.059066 ; 0.033988 ; 0.874899 ; -30.309 ; 0.991007 ; 0.049457 ; 0.177199 ; Piano Concerto No. 2 in D Minor, Op. 40, MWV O11: II. Adagio - Molto sostenuto ; Felix Mendelssohn ; classical
3 ; 0.263172 ; 0.334151 ; 114.343 ; 353.68 ; 0 ; 0.166717 ; 0.053136 ; 0.003406 ; -14.05 ; 0.974615 ; 0.109381 ; 0.070213 ; Romeo et Juliette, Act 3: Le Duc! Le Duc! ; Charles Gounod ; classical
3 ; 0.004288 ; 0.061065 ; 69.23 ; 671.05914 ; 5 ; 0.059203 ; 0.045683 ; 0.092882 ; -35.797 ; 0.677272 ; 0.036739 ; 0.215207 ; Symphony No. 5: Adagietto ; Gustav Mahler ; classical
4 ; 0.11093 ; 0.679346 ; 117.522 ; 141.19488 ; 5 ; 0.149379 ; 0.09749 ; 0.019956 ; -21.887 ; 0.9911 ; 0.768003 ; 0.153359 ; Traumerei ; Schumann ; classical
3 ; 0.078084 ; 0.27089 ; 102.11 ; 203.4068 ; 6 ; 0.091768 ; 0.04573 ; 0.001815 ; -17.766 ; 0.947533 ; 0.036464 ; 0.200392 ; When I Am Laid In Earth ; Henry Purcell ; classical
4 ; 0.269422 ; 0.268945 ; 90.493 ; 350.61333 ; 2 ; 0.085759 ; 0.043077 ; 0.890913 ; -15.846 ; 0.9337 ; 0.271984 ; 0.0443 ; Der Beherrscher der Geister (Ruler of Spirits), J. 122 ; Carl Maria von Weber ; classical
5 ; 0.08864 ; 0.430813 ; 109.44 ; 506.26667 ; 7 ; 0.081994 ; 0.056114 ; 0.112703 ; -20.885 ; 0.934683 ; 0.177301 ; 0.158813 ; Zigeunerweisen, Op. 20 ; Pablo de Sarasate ; classical
3 ; 0.139994 ; 0.097373 ; 87.475 ; 207.22667 ; 4 ; 0.109899 ; 0.035936 ; 0.864153 ; -16.619 ; 0.564076 ; 0.039309 ; 0.201605 ; 2 Swedish Folk-Melodies, Op. 27: No. 1. Allt under himmelens faste: Adagio ; Johan Svendsen ; classical
4 ; 0.073051 ; 0.38219 ; 60.829 ; 110.57333 ; 10 ; 0.076074 ; 0.029169 ; 0.811989 ; -19.359 ; 0.923892 ; 0.3266 ; 0.132899 ; Faust Ballet Music ; Charles Gounod ; classical
3 ; 0.068949 ; 0.192712 ; 66.098 ; 619.16 ; 3 ; 0.336678 ; 0.040325 ; 0.929321 ; -17.892 ; 0.993371 ; 0.071866 ; 0.070213 ; Horn Concerto No. 1 in E-Flat Major, Op. 11, TrV 117: I. Allegro ; Richard Strauss ; classical
4 ; 0.22904 ; 0.234585 ; 80.284 ; 352.0 ; 10 ; 0.419696 ; 0.036021 ; 0.010358 ; -23.382 ; 0.727519 ; 0.693844 ; 0.088599 ; Keyboard Sonata in E Major, K.216/L.273/P.320 ; Domenico Scarlatti ; classical
4 ; 0.137134 ; 0.567308 ; 130.125 ; 204.38998 ; 9 ; 0.154505 ; 0.070647 ; 0.883283 ; -16.709 ; 0.991752 ; 0.46296 ; 0.321916 ; Rondo Alla Turca ; Wolfgang Amadeus Mozart ; classical
1 ; 0.047629 ; 0.273039 ; 72.415 ; 79.88 ; 7 ; 0.10341 ; 0.03925 ; 0.777793 ; -26.027 ; 0.983441 ; 0.119176 ; 0.173074 ; L'Orfeo: Toccata ; Claudio Monteverdi ; classical
4 ; 0.126635 ; 0.238812 ; 99.613 ; 201.8 ; 9 ; 0.076441 ; 0.040502 ; 0.869282 ; -19.756 ; 0.991084 ; 0.048762 ; 0.309091 ; Liebestraum ; Franz Liszt ; classical
3 ; 0.013187 ; 0.159831 ; 142.76 ; 438.88644 ; 7 ; 0.122784 ; 0.039471 ; 0.100695 ; -27.186 ; 0.902978 ; 0.037615 ; 0.0 ; Symphony No.9 in E flat major Op.70: II Moderato ; dimitri shostakovich ; classical
4 ; 0.196978 ; 0.226108 ; 87.741 ; 276.2 ; 10 ; 0.257365 ; 0.037639 ; 0.861134 ; -16.905 ; 0.719099 ; 0.189591 ; 0.062497 ; Tales from the Vienna Woods ; Johann Strauss ; classical
4 ; 0.109563 ; 0.068706 ; 76.92 ; 686.16 ; 5 ; 0.092177 ; 0.035738 ; 0.77512 ; -13.857 ; 0.204669 ; 0.029698 ; 0.229026 ; Apparition de l'Eglise Eternelle ; Olivier Messiaen ; classical
4 ; 0.067911 ; 0.399459 ; 68.05 ; 134.8517 ; 9 ; 0.089951 ; 0.044572 ; 0.916664 ; -21.233 ; 0.993305 ; 0.089357 ; 0.286151 ; Gnossienne No. 3 ; Erik Satie ; classical
4 ; 0.609301 ; 0.572976 ; 85.962 ; 268.23646 ; 8 ; 0.106519 ; 0.057556 ; 0.001209 ; -8.563 ; 0.31464 ; 0.166778 ; 0.0 ; My Family (feat. Ryan McFadyen) ; Elliot Carter ; classical
4 ; 0.084957 ; 0.108116 ; 67.138 ; 480.42059 ; 2 ; 0.156005 ; 0.050343 ; 0.007561 ; -28.422 ; 0.988351 ; 0.033906 ; 0.068666 ; Die erste Elegie ; Einojuhani Rautavaara ; classical
3 ; 0.062308 ; 0.092358 ; 74.37 ; 610.22912 ; 4 ; 0.139311 ; 0.03988 ; 0.758165 ; -20.561 ; 0.961154 ; 0.036323 ; 0.140427 ; Scheherazade, Op. 35: I. The Sea and Sinbad's Ship ; Nikolai Rimsky-Korsakov ; classical
4 ; 0.12834 ; 0.403375 ; 76.034 ; 102.42667 ; 9 ; 0.349591 ; 0.040682 ; 0.925674 ; -25.848 ; 0.978793 ; 0.291949 ; 0.0 ; The Tale of Tsar Saltan, Flight of the Bumble-Bee ; Nikolai Rimsky-Korsakov ; classical
4 ; 0.130424 ; 0.438071 ; 112.669 ; 171.30898 ; 9 ; 0.125571 ; 0.047919 ; 0.850934 ; -13.94 ; 0.97004 ; 0.127924 ; 0.0885 ; Danza del Molinero ("El Sombrero de Tres Picos") ; Manuel de Falla ; classical
4 ; 0.270126 ; 0.329569 ; 100.091 ; 278.10458 ; 9 ; 0.090596 ; 0.032132 ; 0.888554 ; -9.392 ; 0.922411 ; 0.260036 ; 0.237338 ; Trumpet Tune And Air ; Henry Purcell ; classical
4 ; 0.037853 ; 0.548849 ; 85.083 ; 167.78667 ; 5 ; 0.113881 ; 0.048726 ; 0.260583 ; -29.648 ; 0.783121 ; 0.435496 ; 0.039431 ; Pizzicato Polka ; Johann Strauss ; classical
4 ; 0.246467 ; 0.221729 ; 104.614 ; 718.90667 ; 2 ; 0.069315 ; 0.04029 ; 0.737296 ; -15.622 ; 0.953519 ; 0.068613 ; 0.184107 ; Polovtsian Dances ("Prince Igor") ; Alexander Borodin ; classical
3 ; 0.043073 ; 0.461546 ; 134.089 ; 418.02336 ; 10 ; 0.075422 ; 0.049384 ; 0.901939 ; -21.739 ; 0.99209 ; 0.039394 ; 0.286873 ; Nocturne, L. 82 ; Claude Debussy ; classical
1 ; 0.173115 ; 0.40879 ; 147.59 ; 304.84 ; 2 ; 0.113514 ; 0.04466 ; 0.85222 ; -16.577 ; 0.984187 ; 0.490646 ; 0.163928 ; Cello Concerto No. 2 in D Major, Hob.VIIb.2: III. Allegro ; Franz Joseph Haydn ; classical
4 ; 0.007435 ; 0.066757 ; 58.8 ; 276.84 ; 0 ; 0.042625 ; 0.036693 ; 0.753578 ; -37.372 ; 0.573961 ; 0.037945 ; 0.271044 ; The Unanswered Question ; Charles Ives ; classical
4 ; 0.159545 ; 0.352157 ; 79.367 ; 157.85252 ; 2 ; 0.064878 ; 0.065526 ; 0.93587 ; -17.5 ; 0.99374 ; 0.488981 ; 0.339886 ; Air ; Johann Sebastian Bach ; classical
4 ; 0.201431 ; 0.26816 ; 62.138 ; 365.86667 ; 8 ; 0.076314 ; 0.039063 ; 0.872123 ; -14.659 ; 0.991451 ; 0.044008 ; 0.11405 ; Legende ; George Enescu ; classical
1 ; 0.098694 ; 0.339936 ; 96.841 ; 136.14667 ; 9 ; 0.195384 ; 0.036025 ; 0.865352 ; -20.588 ; 0.937082 ; 0.346338 ; 0.153252 ; Minuetto ; Luigi Boccherini ; classical
4 ; 0.75885 ; 0.417667 ; 82.137 ; 103.06667 ; 9 ; 0.149365 ; 0.05528 ; 0.931048 ; -10.029 ; 0.455644 ; 0.383378 ; 0.0 ; Golijov: Golijov talks about Ainadamar - Listening Guide with musical examples - Balada - Federico (comment and musical example) ; Osvaldo Golijov ; classical
3 ; 0.127772 ; 0.237878 ; 82.524 ; 658.44 ; 5 ; 0.136265 ; 0.051179 ; 0.036564 ; -18.303 ; 0.904987 ; 0.265218 ; 0.113858 ; Symphony No. 6 ("Pastoral"), Op. 68, III Allegro/IV Allegro/V Allegretto ; Leopold Stokowski ; classical
4 ; 0.022527 ; 0.313384 ; 92.767 ; 471.2 ; 7 ; 0.079024 ; 0.040282 ; 0.075762 ; -22.217 ; 0.961197 ; 0.280695 ; 0.177199 ; Symphony No. 101 in D Major, Hob.I:101, "The Clock"*: II. Andante ; Franz Joseph Haydn ; classical
4 ; 0.014515 ; 0.062863 ; 66.07 ; 554.26667 ; 10 ; 0.091175 ; 0.039903 ; 0.927063 ; -28.51 ; 0.961473 ; 0.037337 ; 0.0443 ; Symphony No. 3, Op. 27, FS 60, "Sinfonia espansiva": II. Andante pastorale ; Carl Nielsen ; classical
4 ; 0.173097 ; 0.278781 ; 75.858 ; 449.57333 ; 5 ; 0.271111 ; 0.042875 ; 0.015341 ; -16.807 ; 0.966127 ; 0.403511 ; 0.04028 ; Violin Concerto No. 2 in D Minor, Op. 22: I. Allegro moderato ; Henryk Wieniawski ; classical
4 ; 0.945975 ; 0.741729 ; 142.999 ; 338.65542 ; 11 ; 0.097919 ; 0.03414 ; 0.892351 ; -11.11 ; 0.000116 ; 0.191172 ; 0.043313 ; Generation ; Verdi ; classical
4 ; 0.289458 ; 0.422763 ; 116.665 ; 211.2 ; 2 ; 0.067314 ; 0.040093 ; 0.886246 ; -15.869 ; 0.915067 ; 0.409499 ; 0.227226 ; Rodeo: Four Dance Episodes: IV. Hoedown ; Aaron Copland ; classical
4 ; 0.092003 ; 0.309117 ; 98.197 ; 593.73333 ; 0 ; 0.338014 ; 0.059342 ; 0.62745 ; -25.718 ; 0.820772 ; 0.072298 ; 0.173074 ; Symphonie fantastique, Op. 14: V. Songe d'une nuit de sabbat ; Hector Berlioz ; classical
3 ; 0.129328 ; 0.168225 ; 128.427 ; 103.73333 ; 7 ; 0.123676 ; 0.041062 ; 0.897567 ; -24.705 ; 0.988039 ; 0.068768 ; 0.168665 ; Scheherazade Op.35 - The Young Prince and Princess ; Nikolai Rimsky-Korsakov ; classical
4 ; 0.185192 ; 0.266507 ; 124.246 ; 289.0 ; 5 ; 0.111319 ; 0.043144 ; 0.017036 ; -18.297 ; 0.986072 ; 0.041806 ; 0.184726 ; Ave Maria ; Anton Bruckner ; classical
4 ; 0.427294 ; 0.453766 ; 114.148 ; 75.92 ; 5 ; 0.107587 ; 0.044464 ; 0.814861 ; -15.076 ; 0.983565 ; 0.493029 ; 0.230777 ; Pictures at an Exhibition: Promenade 1 ; Modest Mussorgsky ; classical
4 ; 0.131768 ; 0.434604 ; 115.092 ; 318.33333 ; 1 ; 0.116264 ; 0.045535 ; 0.934606 ; -24.901 ; 0.947171 ; 0.393023 ; 0.20369 ; L'apprendista stregone ; Paul Dukas ; classical
4 ; 0.19919 ; 0.371839 ; 100.709 ; 399.10667 ; 4 ; 0.12568 ; 0.04594 ; 0.730897 ; -16.871 ; 0.896517 ; 0.299765 ; 0.227226 ; Il barbiere di Siviglia (The Barber of Seville): Overture ; Gioachino Rossini ; classical
4 ; 0.096583 ; 0.306534 ; 82.763 ; 473.59955 ; 4 ; 0.148268 ; 0.040866 ; 0.066231 ; -19.627 ; 0.924323 ; 0.193759 ; 0.177039 ; La Gioconda: Act 3: Dance of the Hours ; Amilcare Ponchielli ; classical
4 ; 0.20055 ; 0.365032 ; 120.474 ; 219.32 ; 8 ; 0.107922 ; 0.035775 ; 0.868166 ; -21.386 ; 0.985708 ; 0.257521 ; 0.348927 ; Liebestraume, S541/R211: No. 3. Nocturne in A flat major ; Franz Liszt ; classical
3 ; 0.034473 ; 0.129025 ; 57.909 ; 300.37333 ; 1 ; 0.130183 ; 0.049961 ; 0.014773 ; -25.469 ; 0.98717 ; 0.034796 ; 0.181073 ; Symphony No. 2 in C Minor, "Resurrection": IV. Sehr feierlich aber schlicht ; Gustav Mahler ; classical
4 ; 0.164809 ; 0.399902 ; 81.623 ; 203.41333 ; 2 ; 0.111478 ; 0.071583 ; 0.808634 ; -10.044 ; 0.954723 ; 0.330963 ; 0.0443 ; Hungarian Dance No 6 ; Brahms ; classical
4 ; 0.035791 ; 0.230078 ; 84.94 ; 150.2 ; 8 ; 0.489434 ; 0.03732 ; 0.03124 ; -30.227 ; 0.980604 ; 0.347217 ; 0.251855 ; Lilacs, Op. 21, No. 5 ; Sergei Rachmaninoff ; classical
4 ; 0.144887 ; 0.230243 ; 79.547 ; 655.13333 ; 5 ; 0.2255 ; 0.044326 ; 0.593933 ; -16.78 ; 0.97302 ; 0.080701 ; 0.254626 ; Piano Concerto No. 2 in C Minor, Op. 18: III. Allegro scherzando ; Sergei Rachmaninoff ; classical
4 ; 0.065122 ; 0.280693 ; 111.509 ; 191.16 ; 0 ; 0.104895 ; 0.050611 ; 0.85338 ; -22.777 ; 0.971811 ; 0.113652 ; 0.359205 ; Ave Maria ; Johann Sebastian Bach ; classical
5 ; 0.004985 ; 0.070277 ; 77.757 ; 468.0 ; 5 ; 0.108816 ; 0.046629 ; 0.866064 ; -37.846 ; 0.943629 ; 0.030891 ; 0.043313 ; Berceuse elegiaque, Op. 42 ; Ferruccio Busoni ; classical
4 ; 0.034299 ; 0.167532 ; 111.333 ; 426.0 ; 0 ; 0.12028 ; 0.043273 ; 0.897222 ; -27.884 ; 0.979722 ; 0.038439 ; 0.286151 ; Symphony No.3 in F, Op. 90 : 3. Poco allegretto ; Johannes Brahms ; classical
4 ; 0.072746 ; 0.171108 ; 97.989 ; 214.4 ; 0 ; 0.066919 ; 0.042103 ; 0.90969 ; -20.966 ; 0.91372 ; 0.10216 ; 0.0 ; Antiche danze ed arie per liuto (Ancient Airs and Dances), Suite No. 3, P. 172: III. Siciliana ; Ottorino Respighi ; classical
4 ; 0.192862 ; 0.179364 ; 84.456 ; 199.63732 ; 8 ; 0.053259 ; 0.036156 ; 0.872577 ; -8.749 ; 0.911626 ; 0.038618 ; 0.177199 ; La Traviata ; Giuseppe Verdi ; classical
3 ; 0.149405 ; 0.372745 ; 66.789 ; 720.62549 ; 0 ; 0.088908 ; 0.037296 ; 0.939244 ; -17.969 ; 0.908509 ; 0.242934 ; 0.215207 ; Bolero ; Ravel ; classical
4 ; 0.066728 ; 0.078549 ; 71.828 ; 440.2 ; 4 ; 0.093723 ; 0.046105 ; 0.596882 ; -23.839 ; 0.99408 ; 0.032025 ; 0.070213 ; Mass No. 2 in E Minor, WAB 27: Kyrie ; Anton Bruckner ; classical
4 ; 0.021553 ; 0.164807 ; 88.27 ; 113.18667 ; 10 ; 0.120615 ; 0.049989 ; 0.000255 ; -29.275 ; 0.991168 ; 0.069947 ; 0.163928 ; Te lucis ante terminum ; Thomas Tallis ; classical
3 ; 0.29522 ; 0.109391 ; 173.261 ; 213.93333 ; 6 ; 0.282021 ; 0.031529 ; 0.914014 ; -12.837 ; 0.784718 ; 0.038148 ; 0.070213 ; Fountains of Rome: 3. The Trevi Fountain at Midday (La Fontana di Trevi al meriggio) ; Ottorino Respighi ; classical
4 ; 0.090142 ; 0.142497 ; 79.928 ; 403.66667 ; 5 ; 0.081105 ; 0.046575 ; 0.597748 ; -20.64 ; 0.938349 ; 0.069565 ; 0.070213 ; Orphee et Eurydice: Dance of the Blessed Spirits ; Christoph Willibald Gluck ; classical
4 ; 0.010351 ; 0.125312 ; 82.798 ; 663.04 ; 8 ; 0.070368 ; 0.04132 ; 0.597088 ; -24.477 ; 0.977193 ; 0.03944 ; 0.323958 ; Symphony No. 5 in C Minor, Op. 67: II. Andante con moto ; Ludwig van Beethoven ; classical
4 ; 0.015363 ; 0.480851 ; 115.26 ; 211.4 ; 9 ; 0.080592 ; 0.058808 ; 0.869829 ; -30.913 ; 0.995205 ; 0.187157 ; 0.297439 ; Spring Song ; Felix Mendelssohn ; classical
4 ; 0.58517 ; 0.548835 ; 62.616 ; 114.93333 ; 3 ; 0.071146 ; 0.027742 ; 0.621176 ; -3.137 ; 0.714428 ; 0.560967 ; 0.184519 ; Te Deum ; Marc-Antoine Charpentier ; classical
4 ; 0.102126 ; 0.243118 ; 124.691 ; 514.50667 ; 2 ; 0.108622 ; 0.04655 ; 0.448793 ; -20.626 ; 0.918226 ; 0.141742 ; 0.028733 ; String Quartet No. 2 in D Major: I. Allegro moderato ; Alexander Borodin ; classical
4 ; 0.117104 ; 0.219988 ; 99.919 ; 1186.87302 ; 0 ; 0.091187 ; 0.044858 ; 0.870483 ; -19.255 ; 0.983265 ; 0.051898 ; 0.052104 ; Cello Sonata, Op. 6 ; Barber ; classical
5 ; 0.063483 ; 0.155491 ; 106.667 ; 452.0 ; 2 ; 0.058765 ; 0.042342 ; 0.945951 ; -21.137 ; 0.994743 ; 0.080709 ; 0.18285 ; Missa L'homme arme: Agnus Dei ; Guillaume Dufay ; classical
4 ; 0.282698 ; 0.344012 ; 86.038 ; 271.17333 ; 10 ; 0.119243 ; 0.047275 ; 0.879982 ; -15.565 ; 0.96223 ; 0.345438 ; 0.223465 ; Symphonie Fantastique, Op. 14: IV. Marche Au Supplice ; Hector Berlioz ; classical
4 ; 0.026766 ; 0.436653 ; 72.954 ; 389.53333 ; 11 ; 0.084061 ; 0.052967 ; 0.903379 ; -29.424 ; 0.995459 ; 0.36764 ; 0.289683 ; Keyboard Sonata in B minor, K.87/L.33/P.43 ; Domenico Scarlatti ; classical
4 ; 0.170623 ; 0.148126 ; 95.412 ; 1019.00776 ; 7 ; 0.369336 ; 0.034618 ; 0.907261 ; -17.102 ; 0.907929 ; 0.037226 ; 0.132899 ; Don Juan, Op. 20 ; Richard Strauss ; classical
3 ; 0.239047 ; 0.555695 ; 143.749 ; 237.94667 ; 11 ; 0.147241 ; 0.028762 ; 0.904908 ; -12.768 ; 0.89808 ; 0.300718 ; 0.111962 ; La Donna E Mobile ; Verdi ; classical
3 ; 0.45682 ; 0.411826 ; 146.182 ; 258.95955 ; 7 ; 0.117744 ; 0.034212 ; 0.866315 ; -17.942 ; 0.918884 ; 0.347584 ; 0.143882 ; String Quartet No. 2, Op. 26: V. Furioso ; Alberto Ginastera ; classical
4 ; 0.124921 ; 0.287602 ; 128.467 ; 211.0 ; 7 ; 0.115502 ; 0.035721 ; 0.821239 ; -21.114 ; 0.942438 ; 0.34389 ; 0.246066 ; Hungarian Dance No. 1 in G Minor ; Johannes Brahms ; classical
3 ; 0.085549 ; 0.167974 ; 137.644 ; 474.70667 ; 9 ; 0.401605 ; 0.038809 ; 0.167132 ; -24.404 ; 0.874454 ; 0.133667 ; 0.088599 ; Cavalleria rusticana: Gli aranci olezzano sui verdi margini ; Pietro Mascagni ; classical
4 ; 0.154349 ; 0.376566 ; 104.546 ; 129.14939 ; 9 ; 0.103721 ; 0.038111 ; 0.715084 ; -20.169 ; 0.903827 ; 0.373382 ; 0.403973 ; Dance Of The Knights ; Sergei Prokofiev ; classical
1 ; 0.006542 ; 0.161631 ; 87.906 ; 214.0 ; 9 ; 0.102016 ; 0.045128 ; 0.977693 ; -36.38 ; 0.969344 ; 0.032492 ; 0.0 ; 100 Folk-tunes from Hardanger, Op. 151: Suite No. 2, "15 Mountain Songs": VIII. Rjupo pao folgafodnae (Snow grouse on the glacier) ; Geirr Tveitt ; classical
4 ; 0.089 ; 0.205706 ; 110.105 ; 227.0 ; 0 ; 0.08797 ; 0.039841 ; 0.000427 ; -18.901 ; 0.97688 ; 0.072861 ; 0.0443 ; Litanies de la Vierge, H. 83: IV. Agnus Dei ; Marc-Antoine Charpentier ; classical
4 ; 0.030234 ; 0.319534 ; 94.164 ; 237.48 ; 8 ; 0.078428 ; 0.046371 ; 0.902555 ; -33.353 ; 0.995099 ; 0.191104 ; 0.219469 ; Keyboard Sonata No. 38 in F Major, Hob.XVI:23: II. Adagio ; Franz Joseph Haydn ; classical
1 ; 0.130104 ; 0.154251 ; 141.722 ; 125.25333 ; 1 ; 0.14946 ; 0.038977 ; 0.88697 ; -17.834 ; 0.958636 ; 0.083817 ; 0.0443 ; Concerto Grosso in F Major, Op. 6, No. 2: III. Grave - Andante largo ; Arcangelo Corelli ; classical
4 ; 0.128197 ; 0.277067 ; 126.754 ; 197.89288 ; 2 ; 0.126992 ; 0.037382 ; 0.918458 ; -23.278 ; 0.987201 ; 0.471593 ; 0.114513 ; Keyboard Sonata in D major, K.53/L.261/P.161 ; Domenico Scarlatti ; classical
3 ; 0.157131 ; 0.303539 ; 159.452 ; 610.0 ; 7 ; 0.118838 ; 0.05238 ; 0.356828 ; -20.845 ; 0.831875 ; 0.43667 ; 0.232481 ; La gazza ladra (The Thieving Magpie): Overture ; Gioachino Rossini ; classical
3 ; 0.320382 ; 0.661818 ; 128.514 ; 599.919 ; 2 ; 0.096196 ; 0.901628 ; 0.0 ; -19.664 ; 0.807197 ; 0.872458 ; 0.0 ; Cuento de Mozart ; Amadeus Mozart ; classical
3 ; 0.40033 ; 0.266418 ; 98.964 ; 302.39955 ; 7 ; 0.336993 ; 0.04059 ; 0.965606 ; -13.453 ; 0.820361 ; 0.165599 ; 0.336011 ; Ride of the Valkyries ; Richard Wagner ; classical
4 ; 0.117887 ; 0.304215 ; 93.72 ; 721.77333 ; 2 ; 0.113416 ; 0.042978 ; 0.49994 ; -21.59 ; 0.916843 ; 0.062003 ; 0.23576 ; Night on Bald Mountain ; Modest Mussorgsky ; classical
4 ; 0.221197 ; 0.465583 ; 100.389 ; 244.0 ; 7 ; 0.147416 ; 0.042371 ; 0.93679 ; -20.185 ; 0.970484 ; 0.559685 ; 0.160288 ; Molly on the Shore ; Percy Grainger ; classical
4 ; 0.048445 ; 0.09016 ; 85.016 ; 814.01333 ; 2 ; 0.107991 ; 0.043718 ; 0.840466 ; -23.82 ; 0.969938 ; 0.036523 ; 0.111195 ; Cello Concerto, Op. 40: II. Andante quieto ; Gerald Finzi ; classical
4 ; 0.063436 ; 0.108424 ; 73.201 ; 562.0 ; 7 ; 0.182484 ; 0.040489 ; 0.716501 ; -28.355 ; 0.961138 ; 0.087273 ; 0.124365 ; Scheherazade, Op.35: The Young Prince and the Young Princess ; Nikolai Rimsky-Korsakov ; classical
4 ; 0.415099 ; 0.209422 ; 74.068 ; 194.90667 ; 4 ; 0.105731 ; 0.052239 ; 0.013861 ; -11.831 ; 0.943548 ; 0.076143 ; 0.190364 ; Pagliacci / Act 1: Recitar... Vesti la giubba ; Ruggero Leoncavallo ; classical
4 ; 0.412398 ; 0.397012 ; 131.295 ; 161.22667 ; 7 ; 0.110848 ; 0.033538 ; 0.945733 ; -14.539 ; 0.948762 ; 0.420636 ; 0.203112 ; String Quartet No. 8 in C Minor, Op. 110: II. Allegro molto ; Dmitri Shostakovich ; classical
4 ; 0.027714 ; 0.20828 ; 63.564 ; 439.02667 ; 4 ; 0.080003 ; 0.054123 ; 0.895086 ; -27.836 ; 0.994439 ; 0.066878 ; 0.092461 ; Sarabande et cortege ; Henri Dutilleux ; classical
3 ; 0.055482 ; 0.191613 ; 63.981 ; 66.89624 ; 8 ; 0.086618 ; 0.03895 ; 0.977869 ; -18.95 ; 0.99395 ; 0.157015 ; 0.247412 ; Promenade ; Modest Mussorgsky ; classical
4 ; 0.03436 ; 0.177358 ; 64.234 ; 242.46667 ; 11 ; 0.123041 ; 0.050056 ; 0.944579 ; -21.956 ; 0.995192 ; 0.126542 ; 0.162712 ; Chant du menestrel, Op. 71 ; Alexander Glazunov ; classical
4 ; 0.294703 ; 0.121527 ; 86.28 ; 648.36 ; 5 ; 0.102811 ; 0.068589 ; 0.791762 ; -18.665 ; 0.054238 ; 0.073944 ; 0.200489 ; Polymorphia ; Krzysztof Penderecki ; classical
4 ; 0.117055 ; 0.168036 ; 127.04 ; 182.69333 ; 4 ; 0.08799 ; 0.0396 ; 0.733459 ; -14.56 ; 0.836025 ; 0.075771 ; 0.359978 ; Toccata and Fugue in D Minor, BWV 565 ; Johann Sebastian Bach ; classical
4 ; 0.371145 ; 0.307921 ; 102.019 ; 398.53288 ; 2 ; 0.638722 ; 0.035713 ; 0.521686 ; -11.421 ; 0.976853 ; 0.400272 ; 0.102861 ; Violin Concerto No. 1 in G Minor, Op. 26: III. Finale: Allegro energico ; Max Bruch ; classical
4 ; 0.072817 ; 0.198248 ; 126.148 ; 1133.86667 ; 3 ; 0.103593 ; 0.041246 ; 0.686337 ; -20.196 ; 0.682407 ; 0.038647 ; 0.132899 ; Symphony No. 4 in E-Flat Major, "The Romantic": I. Allegro moderato ; Anton Bruckner ; classical
4 ; 0.022601 ; 0.126568 ; 97.862 ; 624.84 ; 1 ; 0.114682 ; 0.038671 ; 0.832614 ; -32.617 ; 0.473992 ; 0.029557 ; 0.129938 ; Symphony No. 7, "Angel of Light": III. Come un sogno ; Einojuhani Rautavaara ; classical
4 ; 0.085119 ; 0.107455 ; 77.28 ; 645.72 ; 9 ; 0.199359 ; 0.036663 ; 0.773189 ; -20.949 ; 0.934649 ; 0.038668 ; 0.114513 ; Symphony No. 4, Op. 29, FS 76, "The Inextinguishable": I. Allegro ; Carl Nielsen ; classical
4 ; 0.271118 ; 0.286929 ; 71.35 ; 355.31129 ; 10 ; 0.131574 ; 0.057779 ; 0.870237 ; -16.152 ; 0.972634 ; 0.166894 ; 0.19146 ; Allegretto ; Dmitri Shostakovich ; classical
4 ; 0.022069 ; 0.107836 ; 78.233 ; 163.69333 ; 0 ; 0.077843 ; 0.044498 ; 0.001055 ; -29.665 ; 0.986572 ; 0.035015 ; 0.234142 ; Locus iste, WAB 23 ; Anton Bruckner ; classical
4 ; 0.196345 ; 0.370869 ; 93.922 ; 421.642 ; 0 ; 0.067616 ; 0.042347 ; 0.911293 ; -18.775 ; 0.995263 ; 0.287784 ; 0.04028 ; Barber of Seville: Overture ; Rossini ; classical
1 ; 0.239838 ; 0.12364 ; 85.973 ; 172.96 ; 7 ; 0.087207 ; 0.03861 ; 0.598097 ; -17.001 ; 0.98075 ; 0.124974 ; 0.259507 ; Ave Maria ; Charles Gounod ; classical
3 ; 0.132134 ; 0.845766 ; 132.069 ; 133.47061 ; 2 ; 0.101187 ; 0.066017 ; 0.407676 ; -15.008 ; 0.779807 ; 0.310016 ; 0.300652 ; Sarabande ; George Frideric Handel ; classical
4 ; 0.023378 ; 0.077785 ; 81.138 ; 690.12 ; 9 ; 0.12083 ; 0.040975 ; 0.922249 ; -28.044 ; 0.960801 ; 0.028025 ; 0.044046 ; Symphony No. 7, "Angel of Light": I. Tranquillo ; Einojuhani Rautavaara ; classical
3 ; 0.053866 ; 0.13796 ; 99.384 ; 498.0 ; 3 ; 0.093317 ; 0.044511 ; 0.267548 ; -26.702 ; 0.931459 ; 0.039408 ; 0.3578 ; Violin Concerto No.1 in G minor, Op.26: 2. Adagio ; Max Bruch ; classical
4 ; 0.013961 ; 0.410114 ; 132.764 ; 247.97333 ; 1 ; 0.072797 ; 0.045454 ; 0.91934 ; -25.552 ; 0.99474 ; 0.062605 ; 0.448495 ; Clair De Lune ; Claude Debussy ; classical
